episode,reward,avg_team_return,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
236,1247.2306833863258,1247.2306833863258,1,0.2897613329126365,0.03481100515152017,-2.436318834622701,9800,22,0,10,nan,,
237,1192.1490273475647,1192.1490273475647,1,0.28952952384630637,0.039826629018144946,-2.4616602808237076,9828,28,0,10,nan,,
238,1186.9432736635208,1186.9432736635208,1,0.28929790022722934,0.03500588145107031,-2.405134459336599,9858,30,10,10,nan,,
239,1217.6128700375557,1217.6128700375557,1,0.28906646190704754,0.03931773879698345,-2.48599049448967,9886,28,2,10,nan,,
240,1230.2560881376266,1230.2560881376266,1,0.2888352087375219,0.03696427859055499,-2.446685234705607,9910,24,0,10,nan,,
241,1175.6382102966309,1175.6382102966309,1,0.28860414057053185,0.035003431274422576,-2.4249473214149475,9937,27,0,10,nan,,
242,1235.4678652882576,1235.4678652882576,1,0.28837325725807544,0.03339173815523585,-2.512267748514811,9962,25,0,10,nan,,
243,1256.1633005142212,1256.1633005142212,1,0.28814255865226895,0.035531037487089634,-2.5175509452819824,9985,23,0,10,nan,,
244,1224.6194262504578,1224.6194262504578,1,0.28791204460534714,0.03950039257428476,-2.5867028683423996,10013,28,0,10,nan,,
245,1243.127399623394,1243.127399623394,1,0.2876817149696629,0.031546942656859756,-2.52630885442098,10037,24,0,10,nan,,
246,1234.6801639199257,1234.6801639199257,1,0.28745156959768714,0.035508978025366865,-2.635246992111206,10062,25,0,10,nan,,
247,1240.01426333189,1240.01426333189,1,0.287221608342009,0.03813562053255737,-2.510993003845215,10084,22,0,10,nan,,
248,1233.9281541109085,1233.9281541109085,1,0.2869918310553354,0.034760487452149394,-2.5571760535240173,10107,23,0,10,nan,,
249,1260.5001593828201,1260.5001593828201,1,0.2867622375904911,0.0332216042249153,-2.6375282406806946,10128,21,0,10,nan,,
250,1241.1866278648376,1241.1866278648376,1,0.28653282780041867,0.03645896352827549,-2.644796311855316,10149,21,0,10,1251.663572371006,1,10
251,1242.2645861506462,1242.2645861506462,1,0.2863036015381783,0.03153706649318337,-2.671890377998352,10171,22,0,10,nan,,
252,1252.6977009177208,1252.6977009177208,1,0.28607455865694775,0.03555956397516032,-2.6382551391919455,10195,24,0,10,nan,,
253,1256.5965515375137,1256.5965515375137,1,0.2858456990100222,0.0353696433827281,-2.7341159184773765,10215,20,0,10,nan,,
254,1229.3475508093834,1229.3475508093834,1,0.28561702245081416,0.03631791453808546,-2.6860319077968597,10235,20,0,10,nan,,
255,1239.7964076399803,1239.7964076399803,1,0.2853885288328535,0.03359942060584823,-2.705346381664276,10269,34,0,10,nan,,
256,1247.8839653730392,1247.8839653730392,1,0.2851602180097872,0.035827139004444085,-2.748445232709249,10293,24,0,10,nan,,
257,1263.622630596161,1263.622630596161,1,0.2849320898353794,0.033912519458681345,-2.683820456266403,10314,21,0,10,nan,,
258,1163.779524385929,1163.779524385929,1,0.2847041441635111,0.03349288796178169,-2.7048917531967165,10350,36,6,10,nan,,
259,1233.542441189289,1233.542441189289,1,0.2844763808481803,0.036072484616722376,-2.7711503903071084,10376,26,0,10,nan,,
260,1193.1706600785255,1193.1706600785255,1,0.2842487997435017,0.03581094475729125,-2.787501960992813,10405,29,6,10,nan,,
261,1253.3285851478577,1253.3285851478577,1,0.2840214007037069,0.03583240567240864,-2.8669393360614777,10423,18,0,10,nan,,
262,1182.4180960655212,1182.4180960655212,1,0.28379418358314396,0.033931775617280176,-2.8583489060401917,10450,27,0,10,nan,,
263,1257.049890756607,1257.049890756607,1,0.28356714823627743,0.03314687944948673,-2.837667147318522,10469,19,0,10,nan,,
264,1250.780298113823,1250.780298113823,1,0.2833402945176884,0.030121225863695145,-2.857536196708679,10490,21,0,10,nan,,
265,1238.5284142494202,1238.5284142494202,1,0.2831136222820742,0.031032085604965686,-2.8754332860310874,10511,21,0,10,nan,,
266,1262.7494015097618,1262.7494015097618,1,0.28288713138424854,0.0322096129724135,-2.9313592513402305,10532,21,0,10,nan,,
267,1214.1654776334763,1214.1654776334763,1,0.28266082167914114,0.03366908237027625,-2.855816642443339,10557,25,0,10,nan,,
268,1218.0916385650635,1218.0916385650635,1,0.2824346930217978,0.0354857073786358,-2.923094848791758,10581,24,0,10,nan,,
269,1213.622218966484,1213.622218966484,1,0.2822087452673804,0.033744970724607505,-2.9726850589116416,10607,26,6,10,nan,,
270,1153.8020666837692,1153.8020666837692,1,0.2819829782711665,0.03338198270648718,-2.9371717423200607,10641,34,0,10,nan,,
271,1227.4420061707497,1227.4420061707497,1,0.28175739188854954,0.03341482300311327,-2.9529106815656028,10665,24,2,10,nan,,
272,1233.5820820331573,1233.5820820331573,1,0.2815319859750387,0.030192547555391986,-2.9643855492273965,10689,24,0,10,nan,,
273,1234.6283313035965,1234.6283313035965,1,0.2813067603862587,0.03221262861043215,-2.9672983090082803,10711,22,0,10,nan,,
274,1262.7126861214638,1262.7126861214638,1,0.28108171497794965,0.03385530567417542,-2.9609070221583047,10732,21,0,10,nan,,
275,1250.4959688782692,1250.4959688782692,1,0.2808568496059673,0.03317883973941207,-2.9819348454475403,10753,21,0,10,nan,,
276,1186.3766297101974,1186.3766297101974,1,0.2806321641262825,0.03477277127759797,-3.0206482112407684,10782,29,0,10,nan,,
277,1248.9442977905273,1248.9442977905273,1,0.2804076583949815,0.03307157624512911,-2.9233482778072357,10802,20,0,10,nan,,
278,1238.523544549942,1238.523544549942,1,0.28018333226826553,0.033633857810248934,-3.0362004240353904,10825,23,0,10,nan,,
279,1207.8714030981064,1207.8714030981064,1,0.2799591856024509,0.03276286061320986,-3.10461089015007,10852,27,0,10,nan,,
280,1215.3552872538567,1215.3552872538567,1,0.27973521825396896,0.0334139442226539,-3.0647364457448325,10879,27,0,10,nan,,
281,1250.7501876950264,1250.7501876950264,1,0.2795114300793658,0.03508333279751241,-3.052582343419393,10900,21,0,10,nan,,
282,1165.8838354945183,1165.8838354945183,1,0.2792878209353023,0.032730157603509724,-3.0557870268821716,10932,32,0,10,nan,,
283,1205.8693372607231,1205.8693372607231,1,0.27906439067855404,0.03255594501804028,-3.0881367325782776,10961,29,0,10,nan,,
284,1255.8081294894218,1255.8081294894218,1,0.27884113916601116,0.03240158408880234,-3.1220919688542685,10985,24,0,10,nan,,
285,1250.6012953519821,1250.6012953519821,1,0.27861806625467833,0.027612281125038864,-3.1047891775767007,11006,21,0,10,nan,,
286,1219.1906360387802,1219.1906360387802,1,0.27839517180167456,0.031586374156177044,-3.1330952445665994,11034,28,0,10,nan,,
287,1206.3386538028717,1206.3386538028717,1,0.2781724556642332,0.032262449485382864,-3.161949411034584,11060,26,0,10,nan,,
288,1234.5791782140732,1234.5791782140732,1,0.27794991769970184,0.032584330455089607,-3.1809880137443542,11085,25,0,10,nan,,
289,1252.0696154236794,1252.0696154236794,1,0.2777275577655421,0.030781148467212915,-3.056722193956375,11104,19,0,10,nan,,
290,1156.2822583913803,1156.2822583913803,1,0.27750537571932965,0.0337500596818115,-3.198330834507942,11135,31,0,10,nan,,
291,1227.011520266533,1227.011520266533,1,0.2772833714187542,0.03246447749968086,-3.223238150278727,11160,25,2,10,nan,,
292,1198.678014099598,1198.678014099598,1,0.2770615447216192,0.03363738948246464,-3.2856169044971466,11194,34,0,10,nan,,
293,1169.7070316672325,1169.7070316672325,1,0.2768398954858419,0.03262098402612739,-3.2535191774368286,11231,37,0,10,nan,,
294,1160.5520641803741,1160.5520641803741,1,0.27661842356945326,0.03178506105905399,-3.194852739572525,11260,29,10,10,nan,,
295,1231.046057343483,1231.046057343483,1,0.2763971288305977,0.033627963392063975,-3.2209490736325583,11284,24,0,10,nan,,
296,1250.873375594616,1250.873375594616,1,0.2761760111275332,0.032673558313399555,-3.2738145291805267,11307,23,0,10,nan,,
297,1093.5812007188797,1093.5812007188797,1,0.27595507031863115,0.033455932405419074,-3.345251773084913,11357,50,0,10,nan,,
298,1238.6782905459404,1238.6782905459404,1,0.2757343062623762,0.03236573228302101,-3.269641915957133,11380,23,0,10,nan,,
299,1246.0345531702042,1246.0345531702042,1,0.2755137188173663,0.029406410362571477,-3.3136720061302185,11403,23,0,10,nan,,
300,1233.3854277729988,1233.3854277729988,1,0.27529330784231243,0.03429375023448041,-3.318087935447693,11429,26,0,10,nan,,
301,1192.415712594986,1192.415712594986,1,0.2750730731960386,0.03373988886596635,-3.3684935718774796,11461,32,6,10,nan,,
302,1199.006286561489,1199.006286561489,1,0.27485301473748175,0.0336111964037021,-3.345417335629463,11497,36,0,10,nan,,
303,1235.2912466526031,1235.2912466526031,1,0.27463313232569175,0.031376343313604595,-3.4384010235468545,11519,22,0,10,nan,,
304,1197.5298495292664,1197.5298495292664,1,0.2744134258198312,0.029866343829780817,-3.381183405717214,11547,28,0,10,nan,,
305,1255.6325889229774,1255.6325889229774,1,0.2741938950791753,0.033379100651169814,-3.453697164853414,11571,24,0,10,nan,,
306,1263.8892349004745,1263.8892349004745,1,0.27397453996311194,0.033721945621073245,-3.4612836043039956,11591,20,0,10,nan,,
307,1204.141355752945,1204.141355752945,1,0.27375536033114145,0.035334507801703045,-3.3817389607429504,11616,25,0,10,nan,,
308,1212.5655199885368,1212.5655199885368,1,0.2735363560428765,0.03315116558223963,-3.436170518398285,11639,23,0,10,nan,,
309,1189.5810739398003,1189.5810739398003,1,0.27331752695804223,0.03373523079790175,-3.473771348595619,11669,30,8,10,nan,,
310,1243.1676416397095,1243.1676416397095,1,0.2730988729364758,0.031415278557688,-3.425408959388733,11690,21,0,10,nan,,
311,1262.0115656852722,1262.0115656852722,1,0.27288039383812657,0.030849536415189505,-3.515912731488546,11712,22,0,10,nan,,
312,1236.7664386034012,1236.7664386034012,1,0.27266208952305604,0.03088178690522909,-3.518840273221334,11734,22,0,10,nan,,
313,1258.0171345472336,1258.0171345472336,1,0.2724439598514376,0.029819328989833593,-3.5035969018936157,11755,21,0,10,nan,,
314,1257.8831834197044,1257.8831834197044,1,0.27222600468355646,0.031916404996688165,-3.5467148621877036,11776,21,0,10,nan,,
315,1248.5232110023499,1248.5232110023499,1,0.2720082238798096,0.03165599727071822,-3.575836936632792,11802,26,0,10,nan,,
316,1233.5158636569977,1233.5158636569977,1,0.27179061730070575,0.03157904125483973,-3.464627727866173,11828,26,0,10,nan,,
317,1198.4237397313118,1198.4237397313118,1,0.27157318480686515,0.031570754770655185,-3.5842496156692505,11860,32,0,10,nan,,
318,1243.7779750823975,1243.7779750823975,1,0.27135592625901966,0.03137511545792222,-3.588640421628952,11880,20,0,10,nan,,
319,1246.6106770634651,1246.6106770634651,1,0.27113884151801243,0.030151676014065744,-3.6129181186358132,11900,20,0,10,nan,,
320,1225.3764659166336,1225.3764659166336,1,0.270921930444798,0.02935484431994458,-3.630179146925608,11925,25,0,10,nan,,
321,1184.277447938919,1184.277447938919,1,0.27070519290044215,0.030161838745698333,-3.6565526723861694,11956,31,0,10,nan,,
322,1254.221343576908,1254.221343576908,1,0.2704886287461218,0.029666032874956727,-3.649685521920522,11981,25,0,10,nan,,
323,1256.9737303853035,1256.9737303853035,1,0.2702722378431249,0.03144609341397882,-3.6610045433044434,12003,22,0,10,nan,,
324,1163.6367455124855,1163.6367455124855,1,0.27005602005285034,0.03197061146299044,-3.631282150745392,12039,36,0,10,nan,,
325,1168.4944332838058,1168.4944332838058,1,0.2698399752368081,0.032000433129724115,-3.6824588775634766,12069,30,0,10,nan,,
326,1193.8003126382828,1193.8003126382828,1,0.2696241032566186,0.030473218532279134,-3.7454308569431305,12100,31,0,10,nan,,
327,1251.919532418251,1251.919532418251,1,0.26940840397401333,0.028743701800704003,-3.733137935400009,12122,22,0,10,nan,,
328,1234.266803085804,1234.266803085804,1,0.26919287725083413,0.030426155044031993,-3.645919591188431,12150,28,0,10,nan,,
329,1241.18544536829,1241.18544536829,1,0.26897752294903343,0.028509100832577263,-3.673788368701935,12176,26,0,10,nan,,
330,1233.545795083046,1233.545795083046,1,0.2687623409306742,0.03068305047539373,-3.7157583236694336,12200,24,0,10,nan,,
331,1221.248451769352,1221.248451769352,1,0.26854733105792966,0.03369966774646725,-3.7194830626249313,12228,28,0,10,nan,,
332,1251.644072830677,1251.644072830677,1,0.26833249319308333,0.032760371919721365,-3.680736005306244,12253,25,0,10,nan,,
333,1196.9373104572296,1196.9373104572296,1,0.26811782719852884,0.031135562574490905,-3.746925577521324,12287,34,0,10,nan,,
334,1187.4451100826263,1187.4451100826263,1,0.26790333293677,0.031096019582556828,-3.755550662676493,12315,28,0,10,nan,,
335,1251.1116104125977,1251.1116104125977,1,0.2676890102704206,0.029449563318242628,-3.870080590248108,12336,21,0,10,nan,,
336,1236.043841958046,1236.043841958046,1,0.26747485906220425,0.02904569385573268,-3.7107611894607544,12359,23,0,10,nan,,
337,1243.4716634750366,1243.4716634750366,1,0.2672608791749545,0.02756362307506303,-3.8165963292121887,12382,23,0,10,nan,,
338,1257.2175453305244,1257.2175453305244,1,0.2670470704716145,0.026641594944521785,-3.795189400513967,12404,22,0,10,nan,,
339,1223.5475046634674,1223.5475046634674,1,0.26683343281523725,0.029292421748063395,-3.8478047251701355,12435,31,0,10,nan,,
340,1151.6800225377083,1151.6800225377083,1,0.266619966068985,0.02889687479991052,-3.8458801984786986,12469,34,0,10,nan,,
341,1234.3149719238281,1234.3149719238281,1,0.26640667009612984,0.031166750627259415,-3.851442019144694,12494,25,0,10,nan,,
342,1247.7836896181107,1247.7836896181107,1,0.2661935447600529,0.030162371151770156,-3.827932298183441,12518,24,0,10,nan,,
343,1248.9044483304024,1248.9044483304024,1,0.2659805899242449,0.028853197349235415,-3.856257657210032,12543,25,0,10,nan,,
344,1246.8289802670479,1246.8289802670479,1,0.2657678054523055,0.028872553957626224,-3.935666024684906,12565,22,0,10,nan,,
345,1250.9500856995583,1250.9500856995583,1,0.26555519120794363,0.029549057440211374,-3.918054163455963,12588,23,0,10,nan,,
346,1225.3655562400818,1225.3655562400818,1,0.2653427470549773,0.02726648119278252,-3.9768036007881165,12612,24,0,10,nan,,
347,1220.8790509700775,1220.8790509700775,1,0.2651304728573333,0.027576856115566834,-3.9405826330184937,12642,30,0,10,nan,,
348,1233.7839955091476,1233.7839955091476,1,0.26491836847904743,0.026619547312813147,-3.9552175253629684,12668,26,0,10,nan,,
349,1211.6186373829842,1211.6186373829842,1,0.2647064337842642,0.026877371206258733,-3.960201402505239,12692,24,1,10,nan,,
350,1245.9425106048584,1245.9425106048584,1,0.26449466863723675,0.02793736606836319,-3.9575670957565308,12715,23,0,10,nan,,
351,1232.8744700551033,1232.8744700551033,1,0.26428307290232694,0.029352804568285745,-3.9656681617101035,12737,22,0,10,nan,,
352,1213.7736075520515,1213.7736075520515,1,0.26407164644400505,0.029196186190737144,-4.001208171248436,12764,27,0,10,nan,,
353,1228.7131162285805,1228.7131162285805,1,0.26386038912684984,0.02719543466810137,-3.958612784743309,12797,33,0,10,nan,,
354,1249.7680205702782,1249.7680205702782,1,0.2636493008155483,0.027287407871335746,-3.9776384830474854,12819,22,0,10,nan,,
355,1227.3142567873,1227.3142567873,1,0.2634383813748959,0.026387806593750913,-4.054338117440541,12843,24,0,10,nan,,
356,1208.7099857926369,1208.7099857926369,1,0.263227630669796,0.029313839838973114,-3.976764738559723,12871,28,0,10,nan,,
357,1253.2692777514458,1253.2692777514458,1,0.26301704856526015,0.027739976067095995,-4.048638602097829,12892,21,0,10,nan,,
358,1248.9868801236153,1248.9868801236153,1,0.26280663492640793,0.028592991293407977,-3.9942794740200043,12909,17,2,10,nan,,
359,1240.4262090921402,1240.4262090921402,1,0.2625963896184668,0.02820335018138091,-4.074065128962199,12935,26,2,10,nan,,
360,1246.0820168852806,1246.0820168852806,1,0.262386312506772,0.0270598609931767,-4.060854415098826,12958,23,0,10,nan,,
361,1261.2896028757095,1261.2896028757095,1,0.2621764034567666,0.027135728672146798,-4.161870062351227,12978,20,0,10,nan,,
362,1253.1129542589188,1253.1129542589188,1,0.26196666233400123,0.027751036826521157,-4.064174393812816,12998,20,0,10,nan,,
363,1216.6608221530914,1216.6608221530914,1,0.261757089004134,0.026680457006607736,-4.060225486755371,13024,26,0,10,nan,,
364,1259.2241356372833,1259.2241356372833,1,0.2615476833329307,0.027922129491344094,-4.106128215789795,13041,17,0,10,nan,,
365,1225.9084182977676,1225.9084182977676,1,0.26133844518626437,0.02811735203223569,-4.142575845122337,13070,29,2,10,nan,,
366,1266.790964961052,1266.790964961052,1,0.26112937443011536,0.02865752880461514,-4.168809294700623,13087,17,0,10,nan,,
367,1227.2602204084396,1227.2602204084396,1,0.26092047093057125,0.027941906226000617,-4.108483135700226,13115,28,0,10,nan,,
368,1252.7761375904083,1252.7761375904083,1,0.2607117345538268,0.026833341767390568,-4.142027695973714,13139,24,0,10,nan,,
369,1216.7144000530243,1216.7144000530243,1,0.2605031651661837,0.02649679613698806,-4.220725864171982,13164,25,0,10,nan,,
370,1236.7268401384354,1236.7268401384354,1,0.26029476263405077,0.026891035803904135,-4.181004325548808,13189,25,0,10,nan,,
371,1255.6236674189568,1255.6236674189568,1,0.2600865268239435,0.024995805881917476,-4.128478229045868,13210,21,0,10,nan,,
372,1234.508542895317,1234.508542895317,1,0.25987845760248435,0.0260682194493711,-4.1762775182724,13235,25,0,10,nan,,
373,1242.0482479333878,1242.0482479333878,1,0.25967055483640233,0.02562220472221573,-4.215593735376994,13257,22,0,10,nan,,
374,1243.822388112545,1243.822388112545,1,0.2594628183925332,0.025560885046919186,-4.30192498366038,13282,25,2,10,nan,,
375,1247.0436503887177,1247.0436503887177,1,0.2592552481378192,0.026798473205417395,-4.202716588973999,13304,22,0,10,nan,,
376,1258.3740186095238,1258.3740186095238,1,0.2590478439393089,0.02469447311013937,-4.27742060025533,13327,23,0,10,nan,,
377,1255.8862872123718,1255.8862872123718,1,0.25884060566415745,0.026864141148204606,-4.325742801030477,13348,21,0,10,nan,,
378,1215.4294145703316,1215.4294145703316,1,0.2586335331796261,0.025272786151617765,-4.296967426935832,13377,29,0,10,nan,,
379,1207.6976681351662,1207.6976681351662,1,0.2584266263530824,0.02531093971005508,-4.245741039514542,13406,29,4,10,nan,,
380,1207.5336747169495,1207.5336747169495,1,0.25821988505199994,0.026292317679950168,-4.364850560824077,13433,27,0,10,nan,,
381,1247.153839468956,1247.153839468956,1,0.2580133091439583,0.02551517708759223,-4.343727380037308,13461,28,0,10,nan,,
382,1251.9883501529694,1251.9883501529694,1,0.2578068984966431,0.025420018394167226,-4.2277467250823975,13486,25,0,10,nan,,
383,1226.885378420353,1226.885378420353,1,0.2576006529778458,0.026555983660121758,-4.325023770332336,13511,25,0,10,nan,,
384,1173.4436495304108,1173.4436495304108,1,0.2573945724554635,0.026770825165190866,-4.307653188705444,13537,26,6,10,nan,,
385,1228.564564049244,1228.564564049244,1,0.25718865679749914,0.0273269380753239,-4.334259589513143,13563,26,0,10,nan,,
386,1228.888849556446,1228.888849556446,1,0.25698290587206113,0.02400822185778192,-4.3483657240867615,13591,28,2,10,nan,,
387,1235.9426184892654,1235.9426184892654,1,0.2567773195473635,0.024144372370626246,-4.24693504969279,13617,26,2,10,nan,,
388,1236.78029859066,1236.78029859066,1,0.2565718976917256,0.024459295107850006,-4.372429966926575,13645,28,0,10,nan,,
389,1244.432146370411,1244.432146370411,1,0.25636664017357225,0.025046788233642776,-4.4039146900177,13670,25,0,10,nan,,
390,1240.2634027004242,1240.2634027004242,1,0.2561615468614334,0.026518491019184392,-4.437462210655212,13694,24,0,10,nan,,
